County,State,None,D0,D1,D2,D3,D4
Clark County,AR,88.47207547169812,11.527924528301886,1.9367924528301887,0.0,0.0,0.0
Clark County,ID,50.46660377358491,49.53339622641509,15.187924528301888,0.0,0.0,0.0
Clark County,IL,28.361886792452832,71.63811320754718,32.784905660377355,3.1256603773584906,0.0,0.0
Clark County,IN,55.51264150943396,44.48735849056604,12.590943396226416,0.0,0.0,0.0
Clark County,KS,2.9113207547169813,97.08867924528302,69.15641509433962,54.980000000000004,44.76452830188679,38.890754716981135
Clark County,KY,60.4166037735849,39.5833962264151,22.666792452830187,0.0,0.0,0.0
Clark County,MO,20.613584905660378,79.38641509433961,58.87679245283019,21.065283018867927,4.1766037735849055,0.0
Clark County,NV,14.698301886792454,85.30169811320755,68.66943396226415,32.518113207547174,1.4886792452830186,0.0
Clark County,OH,59.795660377358494,40.204339622641506,11.862075471698114,0.0,0.0,0.0
Clark County,SD,46.623773584905656,53.376226415094344,7.387547169811321,0.0,0.0,0.0
Clark County,WA,44.75698113207547,55.24301886792453,20.76188679245283,1.3516981132075472,0.0,0.0
Clark County,WI,60.39169811320755,39.60830188679245,19.456226415094342,0.4583018867924528,0.0,0.0
Clarke County,AL,55.92301886792453,44.07698113207547,27.95830188679245,13.845283018867924,0.5109433962264152,0.0
Clarke County,GA,72.1233962264151,27.876603773584907,22.671132075471697,11.637169811320755,0.0,0.0
Clarke County,IA,37.036981132075475,62.963018867924525,50.51264150943396,31.375849056603776,6.284716981132076,0.0
Clarke County,MS,64.46283018867925,35.53716981132076,29.26490566037736,21.82509433962264,2.2269811320754718,0.0
Clarke County,VA,26.32075471698113,73.67924528301887,61.863584905660375,27.886603773584905,0.0,0.0
Clatsop County,OR,30.90792452830189,69.09207547169811,38.16867924528302,9.44,1.439622641509434,0.0
Clay County,AL,73.40603773584905,26.593962264150942,17.194339622641508,5.759622641509433,0.0011320754716981133,0.0
Clay County,AR,58.26905660377359,41.73094339622641,13.293207547169812,0.0,0.0,0.0
Clay County,FL,52.54226415094339,47.45773584905661,8.110188679245283,0.0,0.0,0.0
Clay County,GA,50.84132075471698,49.15867924528302,14.409433962264151,5.660377358490566,0.0,0.0
Clay County,IA,0.6477358490566038,99.3522641509434,72.18490566037737,35.22867924528302,7.382264150943396,0.0
Clay County,IL,49.763207547169806,50.236792452830194,22.812075471698112,7.570754716981132,0.0,0.0
Clay County,IN,45.67415094339623,54.32584905660377,36.874150943396224,2.2518867924528303,0.0,0.0
Clay County,KS,1.6243396226415094,98.37566037735849,53.533962264150944,24.462075471698114,0.0,0.0
Clay County,KY,79.87924528301888,20.120754716981132,15.09754716981132,8.470943396226415,0.0,0.0
Clay County,MN,13.258867924528303,86.7411320754717,29.06320754716981,1.2537735849056602,0.0,0.0
Clay County,MO,29.12377358490566,70.87622641509434,37.51981132075472,3.841320754716981,0.0,0.0
Clay County,MS,70.85584905660377,29.144150943396227,25.708490566037735,20.754905660377357,8.275283018867926,0.0
Clay County,NC,70.92528301886793,29.074716981132077,20.791509433962265,16.9811320754717,7.547169811320755,0.0
Clay County,NE,0.0,100.0,100.0,95.43849056603773,62.4577358490566,31.916415094339623
Clay County,SD,1.3015094339622642,98.69849056603775,59.58207547169811,27.99377358490566,11.787169811320755,0.0
Clay County,TN,67.9245283018868,32.075471698113205,17.593962264150942,3.3435849056603777,0.0,0.0
Clay County,TX,21.391509433962263,78.60849056603773,59.719811320754715,29.982452830188677,12.441509433962263,0.0
Clay County,WV,90.48396226415093,9.516037735849057,3.7735849056603774,0.0,0.0,0.0
Clayton County,GA,68.08245283018867,31.91754716981132,9.585471698113208,0.0,0.0,0.0
Clayton County,IA,32.852641509433965,67.14735849056603,54.67207547169811,44.3388679245283,15.782830188679245,0.16358490566037737
Clear Creek County,CO,90.11962264150944,9.880377358490566,0.3328301886792453,0.0,0.0,0.0
Clearfield County,PA,84.39792452830189,15.602075471698113,8.695660377358491,0.0,0.0,0.0
Clearwater County,ID,0.0,100.0,84.89132075471697,13.549056603773586,0.0,0.0
Clearwater County,MN,0.2292452830188679,99.77075471698114,42.767735849056606,10.44811320754717,0.0,0.0
Cleburne County,AL,71.77716981132076,28.222830188679243,18.116981132075473,7.328490566037735,0.019811320754716984,0.0
Cleburne County,AR,84.28735849056604,15.712641509433961,0.3841509433962264,0.0,0.0,0.0
Clermont County,OH,69.74679245283019,30.25320754716981,16.120754716981132,0.0,0.0,0.0
Cleveland County,AR,69.66358490566037,30.33641509433962,22.707924528301888,15.389056603773586,1.5507547169811322,0.0
Cleveland County,NC,72.02867924528302,27.97132075471698,22.641509433962263,16.421698113207547,6.621320754716981,0.0
Cleveland County,OK,37.55679245283019,62.443207547169806,36.160943396226415,17.19943396226415,3.4845283018867925,0.0
Clinch County,GA,67.38283018867925,32.61716981132076,17.344905660377357,0.12075471698113208,0.0,0.0
Clinton County,IA,48.30641509433962,51.69358490566038,29.868490566037735,2.08,0.0,0.0
Clinton County,IL,37.530188679245285,62.469811320754715,31.14830188679245,5.7790566037735855,0.0,0.0
Clinton County,IN,45.966981132075475,54.033018867924525,30.557169811320755,3.894528301886792,0.0,0.0
Clinton County,KY,67.48094339622641,32.519056603773585,15.991509433962264,13.20754716981132,0.0,0.0
Clinton County,MI,56.04641509433962,43.95358490566038,29.128490566037733,1.451320754716981,0.0,0.0
Clinton County,MO,22.693396226415093,77.30660377358491,57.31905660377358,3.797169811320755,0.0,0.0
Clinton County,NY,95.69415094339622,4.3058490566037735,0.0,0.0,0.0,0.0
Clinton County,OH,75.3511320754717,24.648867924528304,12.676792452830188,0.0,0.0,0.0
Clinton County,PA,80.65075471698113,19.349245283018867,9.844905660377359,0.0,0.0,0.0
Cloud County,KS,0.0,100.0,63.318867924528305,17.229622641509433,0.0,0.0
Coahoma County,MS,47.910377358490564,52.089622641509436,32.410000000000004,24.828113207547172,18.117924528301888,2.9016981132075474
Coal County,OK,31.16188679245283,68.83811320754717,52.671509433962264,41.67641509433962,22.22490566037736,9.669811320754716
Coamo Municipio,PR,74.15981132075471,25.840188679245284,0.7705660377358491,0.0,0.0,0.0
Cobb County,GA,70.58490566037736,29.41509433962264,16.9811320754717,1.899245283018868,0.0,0.0
Cochise County,AZ,34.1288679245283,65.8711320754717,45.84943396226415,32.75962264150943,14.230188679245284,0.0
Cochran County,TX,22.043584905660378,77.95641509433962,51.532452830188674,15.149811320754717,4.196603773584906,0.0
Cocke County,TN,77.35886792452831,22.6411320754717,14.490377358490566,2.8445283018867924,0.0,0.0
Coconino County,AZ,54.700943396226414,45.299056603773586,10.64188679245283,2.1158490566037735,0.0,0.0
Codington County,SD,19.76301886792453,80.23698113207548,47.38754716981132,1.8396226415094339,0.0,0.0
Coffee County,AL,55.136415094339625,44.863584905660375,25.265471698113206,10.985094339622643,2.546792452830189,0.0
Coffee County,GA,77.20792452830189,22.792075471698112,5.806037735849057,0.0,0.0,0.0
Coffee County,TN,70.78358490566038,29.216415094339624,21.399056603773587,19.18943396226415,16.93188679245283,0.0
Coffey County,KS,3.192264150943396,96.80773584905661,83.07622641509434,59.366603773584906,23.608301886792454,0.0
Coke County,TX,11.320754716981131,88.67924528301887,80.56490566037735,27.21018867924528,3.2250943396226415,0.0
Colbert County,AL,54.770566037735854,45.229433962264146,29.75358490566038,20.754716981132077,16.95056603773585,2.5850943396226413
Cole County,MO,20.662075471698113,79.33792452830188,65.61641509433963,54.93207547169811,18.358301886792454,2.280377358490566
Coleman County,TX,2.76622641509434,97.23377358490566,71.93169811320755,21.790566037735847,4.161132075471698,0.0
Coles County,IL,28.205849056603775,71.79415094339623,26.16867924528302,1.8867924528301887,0.0,0.0
Colfax County,NE,0.0,100.0,100.0,100.0,94.20716981132075,53.96433962264151
Colfax County,NM,5.309811320754717,94.69018867924528,74.43698113207547,25.492830188679246,1.8983018867924528,0.0
Colleton County,SC,78.08264150943397,21.917358490566034,1.700943396226415,0.0,0.0,0.0
Collier County,FL,51.05056603773585,48.94943396226415,28.475283018867927,12.737924528301887,2.5943396226415096,0.0
Collin County,TX,28.366603773584906,71.6333962264151,31.38566037735849,16.932641509433964,6.557735849056604,0.0
Collingsworth County,TX,11.76433962264151,88.23566037735849,63.225660377358494,38.265660377358486,7.605283018867924,0.05584905660377358
Colonial Heights City,VA,77.69981132075472,22.300188679245284,0.0,0.0,0.0,0.0
Colorado County,TX,18.386603773584905,81.6133962264151,52.303396226415096,26.55433962264151,19.464150943396223,9.480943396226415
Colquitt County,GA,54.68490566037736,45.31509433962264,19.224528301886792,1.5316981132075473,0.0,0.0
Columbia County,AR,66.14792452830189,33.852075471698114,15.018490566037736,1.5654716981132075,0.0,0.0
Columbia County,FL,54.355094339622646,45.644905660377354,26.08132075471698,6.608867924528302,0.0,0.0
Columbia County,GA,91.1445283018868,8.855471698113208,0.0,0.0,0.0,0.0
Columbia County,NY,90.31471698113208,9.685283018867926,0.0,0.0,0.0,0.0
Columbia County,OR,35.06509433962264,64.93490566037737,25.099056603773583,3.1077358490566036,0.0,0.0
Columbia County,PA,82.88867924528303,17.11132075471698,4.648301886792453,0.0,0.0,0.0
Columbia County,WA,39.62264150943396,60.37735849056604,44.27679245283019,21.888867924528306,0.0,0.0
Columbia County,WI,41.526415094339626,58.473584905660374,47.64433962264151,32.00622641509434,10.074716981132076,0.0
Columbiana County,OH,73.75433962264151,26.24566037735849,9.094528301886792,0.0,0.0,0.0
Columbus County,NC,64.81509433962263,35.18490566037736,13.062641509433963,0.0,0.0,0.0
Colusa County,CA,71.77509433962264,28.22490566037736,24.45169811320755,19.2411320754717,3.6128301886792458,0.0
Comal County,TX,0.0,100.0,100.0,99.29811320754717,89.07207547169811,46.869056603773586
Comanche County,KS,4.856037735849057,95.14396226415094,64.60075471698113,55.386415094339625,47.46660377358491,41.85150943396226
Comanche County,OK,0.3605660377358491,99.63943396226416,86.2,35.85358490566038,1.287924528301887,0.0
Comanche County,TX,0.6784905660377358,99.32150943396226,91.24037735849056,73.03754716981132,26.03056603773585,0.4573584905660377
Comerio Municipio,PR,68.05075471698113,31.94924528301887,0.0,0.0,0.0,0.0
Concho County,TX,7.0656603773584905,92.93433962264152,52.93622641509434,12.57566037735849,0.8975471698113208,0.0
Concordia Parish,LA,42.68339622641509,57.31660377358491,37.945283018867926,36.05754716981132,34.09358490566038,21.862075471698112
Conecuh County,AL,42.0077358490566,57.9922641509434,27.73698113207547,20.27943396226415,11.856037735849057,0.0
Conejos County,CO,48.40905660377358,51.59094339622642,40.10169811320755,18.778867924528303,10.312830188679246,0.0
Contra Costa County,CA,79.24528301886792,20.754716981132077,16.9811320754717,4.152452830188679,1.129811320754717,0.0
Converse County,WY,53.541132075471694,46.458867924528306,29.935283018867924,7.370943396226415,0.6677358490566038,0.0
Conway County,AR,67.58415094339622,32.415849056603776,12.63245283018868,1.808679245283019,0.0,0.0
Cook County,GA,64.23490566037735,35.76509433962264,16.207358490566037,0.0,0.0,0.0
Cook County,IL,49.27679245283019,50.72320754716981,14.40490566037736,6.851320754716982,0.0,0.0
Cook County,MN,47.282452830188674,52.717547169811326,17.65490566037736,0.011886792452830188,0.0,0.0
Cooke County,TX,35.63566037735849,64.36433962264151,35.77735849056604,19.55811320754717,7.435849056603774,0.0
Cooper County,MO,6.404528301886792,93.59547169811322,78.34547169811322,65.82754716981133,34.48169811320755,0.2715094339622642
Coos County,NH,95.58207547169812,4.417924528301886,0.0,0.0,0.0,0.0
Coos County,OR,23.689622641509434,76.31037735849057,32.89716981132075,0.05622641509433962,0.0,0.0
Coosa County,AL,70.87528301886792,29.124716981132075,18.295283018867924,6.327735849056604,0.0,0.0
Copiah County,MS,54.21,45.79,37.717924528301886,35.41320754716981,30.266792452830185,19.178490566037738
Copper River Census Area,AK,98.28849056603774,1.7115094339622643,0.12452830188679245,0.0,0.0,0.0
Corozal Municipio,PR,90.37641509433962,9.623584905660378,0.0,0.0,0.0,0.0
Corson County,SD,52.380188679245286,47.619811320754714,33.409622641509436,4.496037735849057,0.0,0.0
Cortland County,NY,89.95150943396227,10.048490566037737,0.0,0.0,0.0,0.0
Coryell County,TX,0.0,100.0,97.27603773584906,82.79150943396226,55.56377358490566,15.572264150943397
Coshocton County,OH,81.76150943396226,18.238490566037736,2.832830188679245,0.0,0.0,0.0
Costilla County,CO,21.432641509433964,78.56735849056604,46.78622641509434,11.43509433962264,2.731132075471698,0.0
Cottle County,TX,20.371320754716983,79.62867924528301,60.288867924528304,41.90660377358491,31.190943396226412,0.0
Cotton County,OK,12.596603773584906,87.4033962264151,66.25735849056603,31.288301886792453,0.9383018867924529,0.0
Cottonwood County,MN,14.527924528301886,85.47207547169812,42.17358490566038,19.975471698113207,0.0,0.0
Covington City,VA,60.37735849056604,39.62264150943396,28.30188679245283,0.0,0.0,0.0
Covington County,AL,52.83301886792453,47.16698113207547,25.985283018867925,17.657735849056603,5.810943396226415,0.0
Covington County,MS,62.85716981132075,37.14283018867924,35.041320754716985,32.15245283018868,23.620754716981132,12.162075471698113
Coweta County,GA,71.40320754716981,28.59679245283019,10.04679245283019,0.0,0.0,0.0
Cowley County,KS,0.0,100.0,98.03999999999999,92.20641509433962,82.02018867924528,50.33547169811321
Cowlitz County,WA,31.759622641509434,68.24037735849056,27.187169811320757,0.9739622641509433,0.0,0.0
Craig County,OK,17.37377358490566,82.62622641509434,45.479056603773586,21.135849056603774,11.685849056603773,0.0
Craig County,VA,65.42377358490566,34.57622641509434,14.90132075471698,2.0179245283018865,0.0,0.0
Craighead County,AR,71.69094339622642,28.309056603773588,2.259245283018868,0.0,0.0,0.0
Crane County,TX,1.03188679245283,98.96811320754718,81.34698113207548,28.312830188679243,13.32490566037736,0.0
Craven County,NC,66.59,33.410000000000004,10.047735849056604,0.0,0.0,0.0
Crawford County,AR,75.13150943396226,24.868490566037735,0.0,0.0,0.0,0.0
Crawford County,GA,87.8522641509434,12.147735849056605,0.0,0.0,0.0,0.0
Crawford County,IA,0.0,100.0,100.0,51.39150943396226,0.0,0.0
Crawford County,IL,34.63490566037736,65.36509433962264,25.079056603773587,6.248490566037736,0.0,0.0
Crawford County,IN,60.40981132075471,39.59018867924529,11.949622641509436,0.0,0.0,0.0
Crawford County,KS,1.9632075471698112,98.03679245283018,73.73566037735849,53.84754716981132,8.664150943396226,0.0
Crawford County,MI,49.37301886792453,50.62698113207547,18.917358490566038,0.0,0.0,0.0
Crawford County,MO,38.20452830188679,61.795471698113204,32.59018867924528,17.97641509433962,1.2032075471698114,0.0
Crawford County,OH,59.91905660377358,40.08094339622642,7.547169811320755,0.0,0.0,0.0
Crawford County,PA,51.111132075471694,48.888867924528306,15.908301886792453,0.0,0.0,0.0
Crawford County,WI,37.88905660377358,62.11094339622642,56.452452830188676,52.62452830188679,20.582830188679246,2.488679245283019
Creek County,OK,56.338490566037734,43.661509433962266,23.850377358490565,18.874528301886794,13.20754716981132,0.1150943396226415
Crenshaw County,AL,49.87320754716981,50.12679245283019,28.965283018867925,8.031320754716981,0.0,0.0
Crisp County,GA,80.24150943396226,19.758490566037736,3.454339622641509,0.0,0.0,0.0
Crittenden County,AR,62.80094339622641,37.199056603773585,21.33566037735849,6.678867924528302,0.26943396226415095,0.0
Crittenden County,KY,70.37075471698114,29.629245283018868,10.966981132075471,1.1558490566037736,0.0,0.0
Crockett County,TN,57.8577358490566,42.1422641509434,20.76811320754717,18.677169811320756,4.845660377358491,0.0
Crockett County,TX,12.179811320754716,87.82018867924529,46.74528301886792,11.569811320754718,1.0741509433962264,0.0
Crook County,OR,1.5664150943396227,98.43358490566038,90.74000000000001,64.48716981132075,38.374150943396224,11.839245283018869
Crook County,WY,58.4922641509434,41.5077358490566,2.4558490566037734,0.0,0.0,0.0
Crosby County,TX,32.045660377358494,67.95433962264151,47.224716981132076,43.36188679245283,23.50433962264151,0.0
Cross County,AR,58.80716981132076,41.19283018867924,15.411509433962262,0.6849056603773584,0.0,0.0
Crow Wing County,MN,39.28962264150943,60.71037735849057,54.312452830188676,42.51603773584905,8.529056603773585,0.0
Crowley County,CO,45.10415094339623,54.89584905660377,39.84094339622642,12.73,0.0,0.0
Culberson County,TX,3.669811320754717,96.33018867924528,53.028867924528306,40.72396226415094,2.4247169811320752,0.0
Culebra Municipio,PR,60.37735849056604,39.62264150943396,0.0,0.0,0.0,0.0
Cullman County,AL,66.97471698113208,33.025283018867924,24.528301886792452,20.592075471698116,12.038490566037735,0.0
Culpeper County,VA,42.163773584905655,57.836226415094345,23.182264150943396,1.7533962264150944,0.0,0.0
Cumberland County,IL,27.952264150943396,72.04773584905661,28.05924528301887,3.523207547169811,0.0,0.0
Cumberland County,KY,71.55094339622642,28.449056603773585,15.116226415094339,7.690754716981132,0.0,0.0
Cumberland County,ME,100.0,0.0,0.0,0.0,0.0,0.0
Cumberland County,NC,58.26735849056604,41.73264150943396,10.398867924528302,0.7115094339622642,0.0,0.0
Cumberland County,NJ,45.312075471698115,54.687924528301885,7.080566037735848,0.0,0.0,0.0
Cumberland County,PA,54.564528301886796,45.435471698113204,11.313773584905661,0.0,0.0,0.0
Cumberland County,TN,64.30471698113207,35.695283018867926,21.70566037735849,17.754150943396226,12.187358490566037,0.0
Cumberland County,VA,69.37622641509434,30.62377358490566,8.36377358490566,0.0,0.0,0.0
Cuming County,NE,0.0,100.0,100.0,99.95471698113208,77.85773584905661,58.39018867924529
Currituck County,NC,31.495849056603774,68.50415094339623,23.89,0.0,0.0,0.0
Curry County,NM,3.087169811320755,96.91283018867925,86.40792452830189,63.758867924528296,10.487358490566038,0.0
Curry County,OR,52.9222641509434,47.0777358490566,17.506603773584906,0.8135849056603773,0.0,0.0
Custer County,CO,41.6611320754717,58.3388679245283,24.183396226415095,7.22188679245283,1.5650943396226413,0.0
Custer County,ID,52.99792452830189,47.00207547169811,22.293396226415094,0.009056603773584906,0.0,0.0
Custer County,MT,64.0633962264151,35.936603773584906,8.115471698113208,0.0,0.0,0.0
Custer County,NE,15.14698113207547,84.85301886792453,77.5145283018868,61.18509433962264,5.194339622641509,0.0
Custer County,OK,12.492830188679246,87.50716981132075,64.50377358490566,46.63377358490566,30.021132075471694,0.0
Custer County,SD,52.09132075471698,47.90867924528302,30.987358490566038,0.4309433962264151,0.0,0.0
Cuyahoga County,OH,84.5011320754717,15.498867924528302,0.8460377358490565,0.0,0.0,0.0
Dade County,GA,63.433207547169815,36.566792452830185,26.41509433962264,22.62377358490566,13.058301886792453,5.660377358490566
Dade County,MO,23.340377358490564,76.65962264150943,37.64037735849057,14.782075471698114,1.842641509433962,0.0
Daggett County,UT,70.05660377358491,29.943396226415093,20.52056603773585,1.2475471698113207,0.0730188679245283,0.0
Dakota County,MN,22.124339622641507,77.87566037735849,51.66924528301887,21.552830188679245,1.0830188679245285,0.0
Dakota County,NE,0.23433962264150943,99.76566037735849,93.32207547169811,82.43698113207547,68.50547169811321,30.720377358490566
Dale County,AL,55.258490566037736,44.741509433962264,24.263962264150944,6.900188679245282,1.5916981132075472,0.0
Dallam County,TX,38.26452830188679,61.73547169811321,46.03792452830189,44.13981132075472,38.816415094339625,10.959622641509434
Dallas County,AL,60.94830188679246,39.05169811320754,24.39301886792453,4.193962264150944,0.0,0.0
Dallas County,AR,72.7622641509434,27.2377358490566,8.59943396226415,1.5579245283018868,0.06584905660377359,0.0
Dallas County,IA,7.878679245283019,92.12132075471699,39.990188679245286,27.197735849056603,3.7735849056603774,0.0
Dallas County,MO,37.79018867924528,62.20981132075472,49.181132075471695,25.38679245283019,2.5460377358490565,0.0
Dallas County,TX,47.73792452830189,52.26207547169811,30.59584905660377,20.004528301886793,12.080377358490566,0.0
Dane County,WI,49.829245283018864,50.170754716981136,37.26924528301887,26.61,10.44811320754717,0.0
Daniels County,MT,10.419622641509434,89.58037735849057,61.579245283018864,20.619245283018866,7.435471698113209,0.0
Danville City,VA,67.4988679245283,32.501132075471695,16.9811320754717,5.660377358490566,0.0,0.0
Dare County,NC,44.2122641509434,55.7877358490566,24.86566037735849,0.0,0.0,0.0
Darke County,OH,45.138679245283015,54.861320754716985,20.576415094339623,0.2441509433962264,0.0,0.0
Darlington County,SC,60.7777358490566,39.2222641509434,17.35641509433962,5.264150943396227,0.0,0.0
Dauphin County,PA,60.91943396226415,39.08056603773585,9.997735849056603,0.0,0.0,0.0
Davidson County,NC,72.84716981132075,27.152830188679243,12.743584905660377,3.4796226415094345,0.0,0.0
Davidson County,TN,69.47679245283018,30.52320754716981,20.171886792452828,10.829622641509435,0.31150943396226416,0.0
Davie County,NC,74.43094339622641,25.569056603773586,18.867924528301888,10.12188679245283,0.0,0.0
Daviess County,IN,44.7811320754717,55.2188679245283,30.842641509433964,5.594716981132075,0.0,0.0
Daviess County,KY,64.08509433962264,35.91490566037736,4.573207547169811,0.0,0.0,0.0
Daviess County,MO,35.00773584905661,64.9922641509434,46.29528301886793,8.516603773584906,0.0,0.0
Davis County,IA,11.591132075471698,88.40886792452831,77.2920754716981,63.126792452830195,51.9766037735849,0.0
Davis County,UT,58.056792452830194,41.943207547169806,27.533396226415093,18.379245283018868,0.9764150943396226,0.0
Davison County,SD,11.086603773584907,88.91339622641509,70.37547169811322,12.60433962264151,0.0,0.0
Dawes County,NE,50.84547169811321,49.15452830188679,38.861132075471694,3.6520754716981134,0.0,0.0
Dawson County,GA,76.13245283018868,23.86754716981132,19.65679245283019,13.190188679245283,6.39622641509434,0.0
Dawson County,MT,53.77509433962264,46.22490566037736,36.93679245283019,8.024150943396226,0.0,0.0
Dawson County,NE,6.202075471698113,93.79792452830189,77.56924528301887,56.66339622641509,1.4743396226415095,0.0
Dawson County,TX,2.732075471698113,97.26792452830189,84.16981132075472,50.01245283018868,10.745849056603774,0.38905660377358486
Day County,SD,39.38792452830189,60.61207547169811,15.452641509433963,0.0,0.0,0.0
De Soto Parish,LA,56.087169811320756,43.912830188679244,37.910943396226415,22.779999999999998,9.149622641509435,0.0
De Witt County,IL,62.41981132075472,37.58018867924528,18.867924528301888,3.96,0.0,0.0
DeBaca County,NM,0.0,100.0,65.66622641509434,29.85188679245283,3.399056603773585,0.0
DeKalb County,AL,64.36943396226415,35.63056603773585,25.349056603773583,21.488490566037736,13.24622641509434,2.210943396226415
DeKalb County,GA,77.6111320754717,22.3888679245283,14.100943396226416,0.0,0.0,0.0
DeKalb County,IL,48.60547169811321,51.39452830188679,19.342641509433964,0.7524528301886793,0.0,0.0
DeKalb County,IN,51.05396226415095,48.94603773584905,23.054716981132078,0.030000000000000002,0.0,0.0
DeKalb County,MO,23.13830188679245,76.86169811320755,43.29075471698113,0.19716981132075473,0.0,0.0
DeKalb County,TN,74.42377358490566,25.57622641509434,18.949433962264152,17.043962264150945,6.658301886792453,0.0
DeSoto County,FL,54.00264150943396,45.99735849056604,33.346415094339626,17.32075471698113,0.9015094339622641,0.0
DeSoto County,MS,59.021509433962265,40.978490566037735,24.54981132075472,20.754716981132077,4.528301886792453,0.6732075471698113
DeWitt County,TX,22.686981132075474,77.31301886792453,49.64528301886792,27.227924528301884,21.089811320754716,0.0
Deaf Smith County,TX,10.684905660377357,89.31509433962263,78.67490566037736,43.235849056603776,14.74490566037736,0.0
Dearborn County,IN,48.915849056603776,51.084150943396224,19.136981132075473,0.0,0.0,0.0
Decatur County,GA,48.34962264150944,51.65037735849056,34.13566037735849,17.38377358490566,1.941509433962264,0.0
Decatur County,IA,36.24603773584906,63.75396226415094,55.00905660377359,8.824716981132076,0.0,0.0
Decatur County,IN,42.49358490566038,57.50641509433962,31.293773584905658,1.1422641509433962,0.0,0.0
Decatur County,KS,0.0,100.0,94.18207547169811,68.8911320754717,53.71207547169811,11.754528301886793
Decatur County,TN,65.58339622641509,34.4166037735849,20.9411320754717,18.669245283018867,10.445283018867926,0.0
Deer Lodge County,MT,49.85283018867924,50.14716981132076,30.702830188679247,21.25301886792453,0.0,0.0
Defiance County,OH,52.50716981132076,47.49283018867924,21.980566037735848,0.0,0.0,0.0
Del Norte County,CA,66.23264150943396,33.76735849056604,6.769811320754717,0.0,0.0,0.0
Delaware County,IA,29.41547169811321,70.58452830188679,54.737735849056605,43.26245283018868,15.03245283018868,0.010566037735849057
Delaware County,IN,41.658490566037734,58.341509433962266,23.292641509433963,0.0,0.0,0.0
Delaware County,NY,94.44943396226415,5.550566037735849,0.0,0.0,0.0,0.0
Delaware County,OH,66.20188679245283,33.79811320754717,6.121698113207548,0.0,0.0,0.0
Delaware County,OK,69.99132075471698,30.00867924528302,8.949811320754716,0.9498113207547171,0.0,0.0
Delaware County,PA,70.21094339622641,29.789056603773584,5.7545283018867925,0.0,0.0,0.0
Delta County,CO,52.83018867924528,47.16981132075472,34.14471698113207,7.846981132075472,0.0,0.0
Delta County,MI,69.14584905660378,30.854150943396228,1.0230188679245285,0.0,0.0,0.0
Delta County,TX,61.85754716981132,38.14245283018868,12.803584905660378,4.6330188679245285,0.0,0.0
Denali Borough,AK,95.20207547169811,4.797924528301887,0.28660377358490563,0.0,0.0,0.0
Dent County,MO,39.690000000000005,60.309999999999995,41.578490566037736,6.311320754716981,0.0,0.0
Denton County,TX,23.078490566037736,76.92150943396227,51.67660377358491,33.45490566037736,15.611509433962263,0.9777358490566038
Denver County,CO,83.06415094339621,16.935849056603775,4.259433962264151,0.0,0.0,0.0
Des Moines County,IA,27.34679245283019,72.65320754716981,54.17716981132075,10.908490566037736,0.0,0.0
Deschutes County,OR,0.0013207547169811322,99.99867924528303,92.85735849056603,39.88716981132075,10.71679245283019,0.1109433962264151
Desha County,AR,68.94547169811321,31.05452830188679,22.137358490566037,15.665471698113207,7.813396226415095,0.6641509433962265
Deuel County,NE,44.971320754716984,55.028679245283016,47.620377358490565,37.735849056603776,26.037735849056602,1.809056603773585
Deuel County,SD,4.712641509433962,95.28735849056604,61.81981132075472,0.7850943396226415,0.0,0.0
Dewey County,OK,31.709622641509434,68.29037735849056,53.23207547169812,47.73849056603773,28.13754716981132,0.0
Dewey County,SD,47.79415094339623,52.20584905660377,24.420754716981133,0.0,0.0,0.0
Dickens County,TX,32.156037735849054,67.84396226415095,45.283018867924525,43.39622641509434,33.40358490566038,0.0
Dickenson County,VA,79.72207547169812,20.277924528301888,10.707735849056604,0.0,0.0,0.0
Dickey County,ND,65.02981132075472,34.97018867924528,18.02566037735849,6.22622641509434,0.0,0.0
Dickinson County,IA,4.696037735849056,95.30396226415094,51.43867924528302,15.673396226415095,0.0,0.0
Dickinson County,KS,15.73566037735849,84.26433962264151,61.058113207547166,29.13754716981132,7.378301886792453,0.0
Dickinson County,MI,66.1477358490566,33.8522641509434,2.0479245283018868,0.08490566037735849,0.0,0.0
Dickson County,TN,67.64830188679245,32.35169811320755,20.212452830188678,9.366037735849057,0.9047169811320755,0.0
Dillingham Census Area,AK,100.0,0.0,0.0,0.0,0.0,0.0
Dillon County,SC,63.62735849056604,36.37264150943396,17.60056603773585,3.779433962264151,0.0,0.0
Dimmit County,TX,26.755283018867924,73.24471698113207,50.55452830188679,34.99509433962264,11.872075471698114,0.0
Dinwiddie County,VA,78.86,21.14,0.0,0.0,0.0,0.0
District of Columbia,DC,45.70754716981132,54.29245283018868,23.282075471698114,0.2241509433962264,0.0,0.0
Divide County,ND,8.926226415094341,91.07377358490565,51.865660377358495,10.867735849056604,0.0,0.0
Dixie County,FL,32.23377358490566,67.76622641509434,49.122264150943394,16.43245283018868,0.028867924528301888,0.0
Dixon County,NE,1.0228301886792452,98.97716981132075,86.33981132075472,70.30924528301887,44.810188679245286,16.732075471698113
Doddridge County,WV,77.12094339622641,22.879056603773584,2.8598113207547167,0.0,0.0,0.0
Dodge County,GA,90.33830188679246,9.661698113207546,0.27754716981132077,0.0,0.0,0.0
Dodge County,MN,32.05490566037736,67.94509433962264,54.716981132075475,26.60018867924528,12.14132075471698,0.0018867924528301887
